Event Name,Event ID,Order #,Order Date,Quantity,Ticket Type,Order Type,What gender do you identify with?,What's your postal code?,What operating system are you using?,How did you hear about this event?
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,457573949,2015-09-22,1,"Yes, I'd like to attend!",PayPal Completed,Female,N3R5W7,Windows,From a Friend
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,453720481,2015-09-09,1,"Yes, I'd like to attend!",PayPal Completed,Female,N3w1y1,Mac,Other
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,458592542,2015-09-25,1,"Yes, I'd like to attend!",PayPal Completed,Male,L8S 2C5,Windows,Facebook
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,458591705,2015-09-25,1,"Yes, I'd like to attend!",PayPal Completed,Female,L8S 2C5,Windows,Facebook
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,451395744,2015-08-31,1,"Yes, I'd like to attend!",PayPal Completed,Female,L9C6H4,Mac,Facebook
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,458062306,2015-09-24,1,"Yes, I'd like to attend!",PayPal Completed,Female,L6M3H1,Mac,From a Friend
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,454342723,2015-09-11,1,"Yes, I'd like to attend!",PayPal Completed,Female,L8M 3K8,Mac,Other
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,458389966,2015-09-25,1,"Yes, I'd like to attend!",PayPal Completed,Female,l8m2m5,Mac,Other
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,458426840,2015-09-25,1,"Yes, I'd like to attend!",PayPal Completed,Male,L8m2m5,Mac,From a Friend
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,454460273,2015-09-11,1,"Yes, I'd like to attend!",PayPal Completed,Female,L7L6R7,Windows,Other
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,454626026,2015-09-12,1,"Yes, I'd like to attend!",PayPal Completed,Male,L0R1B5,Windows,From a Friend
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,448473011,2015-08-19,1,"Yes, I'd like to attend!",PayPal Completed,Female,l2v 5a1,Windows,Other
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,458497000,2015-09-25,1,"Yes, I'd like to attend!",PayPal Completed,Female,L2J 2C9,Windows,From a Friend
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,448798958,2015-08-20,1,"Yes, I'd like to attend!",PayPal Completed,Female,L8w3x4,Mac,Other
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,458377839,2015-09-25,1,"Yes, I'd like to attend!",PayPal Completed,Female,L8P 1J6,Mac,Other
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,454459621,2015-09-11,1,"Yes, I'd like to attend!",PayPal Completed,Female,L8S1X8,Mac,Other
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,450013379,2015-08-26,1,"Yes, I'd like to attend!",PayPal Completed,Female,L8S 4L8,Windows,Other
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,445349475,2015-08-07,1,"Yes, I'd like to attend!",PayPal Completed,Female,L8S2P9,Windows,Twitter
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,448901364,2015-08-21,1,"Yes, I'd like to mentor!",Free Order,Female,l9a4x9,,Facebook
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,458551182,2015-09-25,1,"Yes, I'd like to mentor!",Free Order,Male,L8R 2B4,,From a Friend
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,456146558,2015-09-17,1,"Yes, I'd like to attend!",PayPal Completed,Female,L9t 0g1,Windows,Other
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,457712981,2015-09-23,1,"Yes, I'd like to attend!",PayPal Completed,Female,L8P2H3,Windows,Facebook
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,450991601,2015-08-29,1,"Yes, I'd like to attend!",PayPal Completed,Female,L8P1H9,Mac,Facebook
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,453816561,2015-09-09,1,"Yes, I'd like to attend!",PayPal Completed,Female,L8S 1X9,Windows,Other
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,457244678,2015-09-21,1,"Yes, I'd like to attend!",PayPal Completed,Female,L8W1G8,Mac,Facebook
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,451550005,2015-09-01,1,"Yes, I'd like to attend!",PayPal Completed,Female,L8L 1M3,Windows,Facebook
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,451550005,2015-09-01,1,Make a Donation!,PayPal Completed,Female,L8L 1M3,,Facebook
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,458608380,2015-09-25,1,"Yes, I'd like to attend!",PayPal Completed,Female,n2b1n1,Windows,From a Friend
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,448860911,2015-08-21,1,"Yes, I'd like to attend!",PayPal Completed,Female,L9H4G2,Mac,From a Friend
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,455373791,2015-09-15,1,"Yes, I'd like to attend!",PayPal Completed,Female,L8M2J1,Windows,Other
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,443060410,2015-07-29,1,"Yes, I'd like to attend!",PayPal Completed,Female,L9H6T2,Windows,Other
Hamilton: Data Insights with Python for Beginners on September 26th,17610718132,458301377,2015-09-24,1,"Yes, I'd like to attend!",PayPal Completed,Female,L8P4N3,Windows,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,443062535,2015-07-29,1,"Yes, I'd like to volunteer!",Free Order,Female,V8N4P1,,Facebook
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,443062535,2015-07-29,1,"Yes, I'd like to mentor!",Free Order,Female,V8N4P1,,Facebook
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,443078662,2015-07-29,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8R2E4,Mac,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,443135633,2015-07-29,1,"Yes, I'd like to volunteer!",Free Order,Female,v8z6r2,,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,445578584,2015-08-08,1,Make a Donation!,PayPal Completed,Female,V8X 1G3,,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,446885762,2015-08-13,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8V 1L8,Mac,Twitter
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,451172327,2015-08-31,1,"Yes, I'd like to volunteer!",Free Order,Female,V8N5E2,,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,451802906,2015-09-01,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8P 5L1,Windows,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,455914336,2015-09-16,1,Make a Donation!,PayPal Completed,Female,V8S 3C8,,From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,458590303,2015-09-25,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8R4A7,Mac,Facebook
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,456962830,2015-09-20,1,"Yes, I'd like to volunteer!",Free Order,Female,V8R 5H1,,From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,457895871,2015-09-23,1,"Yes, I'd like to mentor!",Free Order,Female,V8V4J1,,From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,456958193,2015-09-20,1,"Yes, I'd like to volunteer!",Free Order,Female,v8v2x6,,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,455838423,2015-09-16,1,"Yes, I'd like to mentor!",Free Order,Female,v8t3a3,,From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,443066749,2015-07-29,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8N4V1,Mac,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,443068989,2015-07-29,1,"Yes, I'd like to volunteer!",Free Order,Female,V8V 1X4,,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,454516626,2015-09-11,1,"Yes, I'd like to mentor!",Free Order,Female,v9a2x9,,Facebook
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,445578584,2015-08-08,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8X 1G3,Windows,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,451379903,2015-08-31,1,"Yes, I'd like to mentor!",Free Order,Male,V9A2N2,,Facebook
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,455434308,2015-09-15,1,"Yes, I'd like to mentor!",Free Order,Male,V8N 3R2,,From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,458580820,2015-09-25,1,"Yes, I'd like to mentor!",Free Order,Female,V8N 3E8,,Facebook | From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,439528012,2015-07-14,1,"Yes, I'd like to mentor!",Free Order,Female,v8w 0c8,,Facebook | From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,444718988,2015-08-05,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8X 1M9,Mac,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,439525255,2015-07-14,1,"Yes, I'd like to mentor!",Free Order,Female,V9A 6P7,,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,455203921,2015-09-14,1,"Yes, I'd like to attend!",PayPal Completed,Female,V9A5J9,Windows,From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,456288120,2015-09-17,1,"Yes, I'd like to mentor!",Free Order,Male,V8V4A6,,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,457297418,2015-09-21,1,"Yes, I'd like to volunteer!",Free Order,Female,V8W 3A4,,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,444234677,2015-08-03,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8V0B7,Mac,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,442835872,2015-07-28,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8R 3B7,Windows,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,458531841,2015-09-25,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8N 2Z4,Windows,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,457913055,2015-09-23,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8R 1S4,Windows,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,451689494,2015-09-01,1,"Yes, I'd like to attend!",PayPal Completed,Female,V9A3P5,Mac,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,443040247,2015-07-29,1,"Yes, I'd like to attend!",PayPal Completed,Female,v9a 2p3,Windows,From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,443032101,2015-07-29,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8V2A7,Mac,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,454859877,2015-09-13,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8R 2B6,Windows,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,443043244,2015-07-29,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8N 6E3,Windows,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,443063430,2015-07-29,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8R 6H6,Mac,From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,455567954,2015-09-15,1,"Yes, I'd like to attend!",PayPal Completed,Female,v8s 1a1,Mac,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,455568993,2015-09-15,1,"Yes, I'd like to attend!",PayPal Completed,Female,v8s 0b6,Windows,From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,454037835,2015-09-10,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8S1Z5,Windows,From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,457907539,2015-09-23,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8T 4G6,Mac,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,453531864,2015-09-08,1,"Yes, I'd like to volunteer!",Free Order,Female,V8N5B4,,Facebook
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,438910561,2015-07-12,1,"Yes, I'd like to attend!",PayPal Completed,Female,V9A 2B4,Windows,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,454418641,2015-09-11,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8P 1R9,Windows,From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,454419485,2015-09-11,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8P 1R9,Windows,From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,444713057,2015-08-05,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8V 2S9,Mac,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,458191966,2015-09-24,1,"Yes, I'd like to mentor!",Free Order,Female,V8P 5L1,,From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,446807488,2015-08-13,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8S 1B7,Mac,Facebook
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,457184698,2015-09-21,1,"Yes, I'd like to mentor!",Free Order,Male,V8V3N7,,From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,456778336,2015-09-19,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8S 4B9,Windows,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,454035997,2015-09-10,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8X 4W9,Windows,From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,455914336,2015-09-16,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8S 3C8,Mac,From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,457138837,2015-09-21,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8W 1S6,Mac,Other
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,443699042,2015-07-31,1,"Yes, I'd like to attend!",PayPal Completed,Female,V9B 1A6,Mac,From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,443580031,2015-07-31,1,"Yes, I'd like to attend!",PayPal Completed,Male,V8R 5P7,Mac,From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,452644335,2015-09-04,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8V 4Y9,Mac,From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,457944799,2015-09-23,1,"Yes, I'd like to mentor!",Free Order,Male,V8X 2M1,,From a Friend
Victoria: Data Insights with Python for Beginners on September 26th,17610723147,456729514,2015-09-19,1,"Yes, I'd like to attend!",PayPal Completed,Female,V8V 3K4,Mac,Facebook | From a Friend
